machine_id,timestamp,units_produced,cycle_time_min,utilization_pct,order_backlog_hours
CNC_Mill_1,2026-06-06 19:00:00,0,0.0,0.0,144
Robotic_Welder_1,2026-06-06 19:00:00,0,0.0,0.0,144
CNC_Mill_1,2026-06-06 20:00:00,0,0.0,0.0,144
Robotic_Welder_1,2026-06-06 20:00:00,0,0.0,0.0,144
CNC_Mill_1,2026-06-06 21:00:00,0,0.0,0.0,144
Robotic_Welder_1,2026-06-06 21:00:00,0,0.0,0.0,144
CNC_Mill_1,2026-06-06 22:00:00,0,0.0,0.0,144
Robotic_Welder_1,2026-06-06 22:00:00,0,0.0,0.0,144
CNC_Mill_1,2026-06-06 23:00:00,0,0.0,0.0,144
Robotic_Welder_1,2026-06-06 23:00:00,0,0.0,0.0,144
CNC_Mill_1,2026-06-07 00:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 00:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 01:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 01:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 02:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 02:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 03:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 03:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 04:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 04:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 05:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 05:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 06:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 06:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 07:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 07:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 08:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 08:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 09:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 09:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 10:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 10:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 11:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 11:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 12:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 12:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 13:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 13:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 14:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 14:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 15:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 15:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 16:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 16:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 17:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 17:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 18:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 18:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 19:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 19:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 20:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 20:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 21:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 21:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 22:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 22:00:00,0,0.0,0.0,140
CNC_Mill_1,2026-06-07 23:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-07 23:00:00,0,0.0,0.0,140
Robotic_Welder_1,2026-06-08 00:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 00:00:00,29,2.07,81.68,136
Robotic_Welder_1,2026-06-08 01:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 01:00:00,28,2.14,79.12,136
Robotic_Welder_1,2026-06-08 02:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 02:00:00,31,1.94,85.14,136
Robotic_Welder_1,2026-06-08 03:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 03:00:00,30,2.0,82.15,136
Robotic_Welder_1,2026-06-08 04:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 04:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-08 05:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 05:00:00,30,2.0,85.72,136
CNC_Mill_1,2026-06-08 06:00:00,15,4.0,77.97,136
CNC_Lathe_1,2026-06-08 06:00:00,10,6.0,88.65,136
Robotic_Welder_1,2026-06-08 06:00:00,10,6.0,91.81,136
Pick_Place_1,2026-06-08 06:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 06:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 06:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 06:00:00,7,8.57,86.94,136
Packaging_Robot_2,2026-06-08 06:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 06:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 06:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 07:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 07:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-08 07:00:00,0,0.0,0.0,136
Pick_Place_1,2026-06-08 07:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 07:00:00,9,6.67,87.56,136
Injection_Molder_2,2026-06-08 07:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 07:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 07:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 07:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 07:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 08:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 08:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-08 08:00:00,0,0.0,0.0,136
Pick_Place_1,2026-06-08 08:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 08:00:00,8,7.5,82.1,136
Injection_Molder_2,2026-06-08 08:00:00,33,1.82,77.06,136
Thermoformer_2,2026-06-08 08:00:00,6,10.0,85.51,136
Packaging_Robot_2,2026-06-08 08:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 08:00:00,7,8.57,83.98,136
Palletizer_2,2026-06-08 08:00:00,9,6.67,83.71,136
CNC_Mill_1,2026-06-08 09:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 09:00:00,16,3.75,78.2,136
Robotic_Welder_1,2026-06-08 09:00:00,7,8.57,78.75,136
Pick_Place_1,2026-06-08 09:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 09:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 09:00:00,24,2.5,84.16,136
Thermoformer_2,2026-06-08 09:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 09:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 09:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 09:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 10:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 10:00:00,15,4.0,78.62,136
Robotic_Welder_1,2026-06-08 10:00:00,0,0.0,0.0,136
Pick_Place_1,2026-06-08 10:00:00,7,8.57,82.66,136
Assembly_Conveyor_1,2026-06-08 10:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 10:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 10:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 10:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 10:00:00,7,8.57,85.47,136
Palletizer_2,2026-06-08 10:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 11:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 11:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-08 11:00:00,7,8.57,82.9,136
Pick_Place_1,2026-06-08 11:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 11:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 11:00:00,35,1.71,81.14,136
Thermoformer_2,2026-06-08 11:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 11:00:00,9,6.67,84.72,136
Labeling_Machine_2,2026-06-08 11:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 11:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 12:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 12:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-08 12:00:00,0,0.0,0.0,136
Pick_Place_1,2026-06-08 12:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 12:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 12:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 12:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 12:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 12:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 12:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 13:00:00,14,4.29,79.84,136
CNC_Lathe_1,2026-06-08 13:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-08 13:00:00,0,0.0,0.0,136
Pick_Place_1,2026-06-08 13:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 13:00:00,6,10.0,85.61,136
Injection_Molder_2,2026-06-08 13:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 13:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 13:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 13:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 13:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 14:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 14:00:00,16,3.75,83.44,136
Robotic_Welder_1,2026-06-08 14:00:00,0,0.0,0.0,136
Pick_Place_1,2026-06-08 14:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 14:00:00,8,7.5,86.49,136
Injection_Molder_2,2026-06-08 14:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 14:00:00,7,8.57,85.85,136
Packaging_Robot_2,2026-06-08 14:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 14:00:00,7,8.57,93.49,136
Palletizer_2,2026-06-08 14:00:00,9,6.67,78.4,136
CNC_Mill_1,2026-06-08 15:00:00,16,3.75,82.14,136
CNC_Lathe_1,2026-06-08 15:00:00,15,4.0,85.63,136
Robotic_Welder_1,2026-06-08 15:00:00,0,0.0,0.0,136
Pick_Place_1,2026-06-08 15:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 15:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 15:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 15:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 15:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 15:00:00,7,8.57,82.5,136
Palletizer_2,2026-06-08 15:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 16:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 16:00:00,15,4.0,83.23,136
Robotic_Welder_1,2026-06-08 16:00:00,7,8.57,90.15,136
Pick_Place_1,2026-06-08 16:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 16:00:00,7,8.57,83.31,136
Injection_Molder_2,2026-06-08 16:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 16:00:00,9,6.67,84.57,136
Packaging_Robot_2,2026-06-08 16:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 16:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 16:00:00,7,8.57,84.86,136
CNC_Mill_1,2026-06-08 17:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 17:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-08 17:00:00,8,7.5,80.78,136
Pick_Place_1,2026-06-08 17:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 17:00:00,8,7.5,84.01,136
Injection_Molder_2,2026-06-08 17:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 17:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 17:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 17:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 17:00:00,6,10.0,76.39,136
CNC_Mill_1,2026-06-08 18:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 18:00:00,12,5.0,89.05,136
Robotic_Welder_1,2026-06-08 18:00:00,6,10.0,83.69,136
Pick_Place_1,2026-06-08 18:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 18:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 18:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 18:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 18:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 18:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 18:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 19:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 19:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-08 19:00:00,7,8.57,88.31,136
Pick_Place_1,2026-06-08 19:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 19:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 19:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 19:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 19:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 19:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 19:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 20:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 20:00:00,13,4.62,84.83,136
Robotic_Welder_1,2026-06-08 20:00:00,8,7.5,85.84,136
Pick_Place_1,2026-06-08 20:00:00,8,7.5,79.31,136
Assembly_Conveyor_1,2026-06-08 20:00:00,6,10.0,86.75,136
Injection_Molder_2,2026-06-08 20:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 20:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 20:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 20:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 20:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 21:00:00,0,0.0,0.0,136
CNC_Lathe_1,2026-06-08 21:00:00,16,3.75,92.27,136
Robotic_Welder_1,2026-06-08 21:00:00,0,0.0,0.0,136
Pick_Place_1,2026-06-08 21:00:00,0,0.0,0.0,136
Assembly_Conveyor_1,2026-06-08 21:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 21:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 21:00:00,0,0.0,0.0,136
Packaging_Robot_2,2026-06-08 21:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 21:00:00,0,0.0,0.0,136
Palletizer_2,2026-06-08 21:00:00,0,0.0,0.0,136
CNC_Mill_1,2026-06-08 22:00:00,18,3.33,74.03,136
CNC_Lathe_1,2026-06-08 22:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-08 22:00:00,0,0.0,0.0,136
Pick_Place_1,2026-06-08 22:00:00,10,6.0,78.42,136
Assembly_Conveyor_1,2026-06-08 22:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 22:00:00,0,0.0,0.0,136
Thermoformer_2,2026-06-08 22:00:00,8,7.5,73.29,136
Packaging_Robot_2,2026-06-08 22:00:00,0,0.0,0.0,136
Labeling_Machine_2,2026-06-08 22:00:00,8,7.5,89.14,136
Palletizer_2,2026-06-08 22:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-08 23:00:00,0,0.0,0.0,136
Injection_Molder_2,2026-06-08 23:00:00,0,0.0,0.0,136
Robotic_Welder_1,2026-06-09 00:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 00:00:00,30,2.0,90.19,132
Robotic_Welder_1,2026-06-09 01:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 01:00:00,21,2.86,82.5,132
Robotic_Welder_1,2026-06-09 02:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 02:00:00,29,2.07,86.09,132
Robotic_Welder_1,2026-06-09 03:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 03:00:00,25,2.4,87.04,132
Robotic_Welder_1,2026-06-09 04:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 04:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 05:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 05:00:00,0,0.0,0.0,132
CNC_Mill_1,2026-06-09 06:00:00,0,0.0,0.0,132
CNC_Lathe_1,2026-06-09 06:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 06:00:00,0,0.0,0.0,132
Pick_Place_1,2026-06-09 06:00:00,0,0.0,0.0,132
Assembly_Conveyor_1,2026-06-09 06:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 06:00:00,0,0.0,0.0,132
Thermoformer_2,2026-06-09 06:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 06:00:00,8,7.5,85.26,132
Labeling_Machine_2,2026-06-09 06:00:00,10,6.0,95.49,132
Palletizer_2,2026-06-09 06:00:00,6,10.0,86.89,132
CNC_Mill_1,2026-06-09 07:00:00,0,0.0,0.0,132
CNC_Lathe_1,2026-06-09 07:00:00,15,4.0,87.5,132
Robotic_Welder_1,2026-06-09 07:00:00,0,0.0,0.0,132
Pick_Place_1,2026-06-09 07:00:00,6,10.0,84.54,132
Assembly_Conveyor_1,2026-06-09 07:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 07:00:00,0,0.0,0.0,132
Thermoformer_2,2026-06-09 07:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 07:00:00,9,6.67,88.29,132
Labeling_Machine_2,2026-06-09 07:00:00,0,0.0,0.0,132
Palletizer_2,2026-06-09 07:00:00,9,6.67,81.87,132
CNC_Mill_1,2026-06-09 08:00:00,0,0.0,0.0,132
CNC_Lathe_1,2026-06-09 08:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 08:00:00,0,0.0,0.0,132
Pick_Place_1,2026-06-09 08:00:00,0,0.0,0.0,132
Assembly_Conveyor_1,2026-06-09 08:00:00,8,7.5,84.14,132
Injection_Molder_2,2026-06-09 08:00:00,0,0.0,0.0,132
Thermoformer_2,2026-06-09 08:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 08:00:00,8,7.5,82.52,132
Labeling_Machine_2,2026-06-09 08:00:00,0,0.0,0.0,132
Palletizer_2,2026-06-09 08:00:00,0,0.0,0.0,132
CNC_Mill_1,2026-06-09 09:00:00,0,0.0,0.0,132
CNC_Lathe_1,2026-06-09 09:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 09:00:00,0,0.0,0.0,132
Pick_Place_1,2026-06-09 09:00:00,0,0.0,0.0,132
Assembly_Conveyor_1,2026-06-09 09:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 09:00:00,0,0.0,0.0,132
Thermoformer_2,2026-06-09 09:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 09:00:00,0,0.0,0.0,132
Labeling_Machine_2,2026-06-09 09:00:00,7,8.57,81.18,132
Palletizer_2,2026-06-09 09:00:00,0,0.0,0.0,132
CNC_Mill_1,2026-06-09 10:00:00,14,4.29,81.77,132
CNC_Lathe_1,2026-06-09 10:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 10:00:00,7,8.57,82.7,132
Pick_Place_1,2026-06-09 10:00:00,8,7.5,74.61,132
Assembly_Conveyor_1,2026-06-09 10:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 10:00:00,37,1.62,88.77,132
Thermoformer_2,2026-06-09 10:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 10:00:00,0,0.0,0.0,132
Labeling_Machine_2,2026-06-09 10:00:00,7,8.57,85.2,132
Palletizer_2,2026-06-09 10:00:00,8,7.5,83.37,132
CNC_Mill_1,2026-06-09 11:00:00,14,4.29,92.53,132
CNC_Lathe_1,2026-06-09 11:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 11:00:00,0,0.0,0.0,132
Pick_Place_1,2026-06-09 11:00:00,0,0.0,0.0,132
Assembly_Conveyor_1,2026-06-09 11:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 11:00:00,0,0.0,0.0,132
Thermoformer_2,2026-06-09 11:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 11:00:00,7,8.57,83.46,132
Labeling_Machine_2,2026-06-09 11:00:00,0,0.0,0.0,132
Palletizer_2,2026-06-09 11:00:00,0,0.0,0.0,132
CNC_Mill_1,2026-06-09 12:00:00,0,0.0,0.0,132
CNC_Lathe_1,2026-06-09 12:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 12:00:00,0,0.0,0.0,132
Pick_Place_1,2026-06-09 12:00:00,0,0.0,0.0,132
Assembly_Conveyor_1,2026-06-09 12:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 12:00:00,0,0.0,0.0,132
Thermoformer_2,2026-06-09 12:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 12:00:00,0,0.0,0.0,132
Labeling_Machine_2,2026-06-09 12:00:00,0,0.0,0.0,132
Palletizer_2,2026-06-09 12:00:00,0,0.0,0.0,132
CNC_Mill_1,2026-06-09 13:00:00,15,4.0,86.14,132
CNC_Lathe_1,2026-06-09 13:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 13:00:00,0,0.0,0.0,132
Pick_Place_1,2026-06-09 13:00:00,6,10.0,82.96,132
Assembly_Conveyor_1,2026-06-09 13:00:00,7,8.57,79.51,132
Injection_Molder_2,2026-06-09 13:00:00,28,2.14,78.52,132
Thermoformer_2,2026-06-09 13:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 13:00:00,0,0.0,0.0,132
Labeling_Machine_2,2026-06-09 13:00:00,0,0.0,0.0,132
Palletizer_2,2026-06-09 13:00:00,7,8.57,72.08,132
CNC_Mill_1,2026-06-09 14:00:00,0,0.0,0.0,132
CNC_Lathe_1,2026-06-09 14:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 14:00:00,0,0.0,0.0,132
Pick_Place_1,2026-06-09 14:00:00,0,0.0,0.0,132
Assembly_Conveyor_1,2026-06-09 14:00:00,8,7.5,93.29,132
Injection_Molder_2,2026-06-09 14:00:00,0,0.0,0.0,132
Thermoformer_2,2026-06-09 14:00:00,7,8.57,83.76,132
Packaging_Robot_2,2026-06-09 14:00:00,0,0.0,0.0,132
Labeling_Machine_2,2026-06-09 14:00:00,0,0.0,0.0,132
Palletizer_2,2026-06-09 14:00:00,0,0.0,0.0,132
CNC_Mill_1,2026-06-09 15:00:00,0,0.0,0.0,132
CNC_Lathe_1,2026-06-09 15:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 15:00:00,10,6.0,77.44,132
Pick_Place_1,2026-06-09 15:00:00,0,0.0,0.0,132
Assembly_Conveyor_1,2026-06-09 15:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 15:00:00,0,0.0,0.0,132
Thermoformer_2,2026-06-09 15:00:00,6,10.0,88.77,132
Packaging_Robot_2,2026-06-09 15:00:00,8,7.5,87.36,132
Labeling_Machine_2,2026-06-09 15:00:00,0,0.0,0.0,132
Palletizer_2,2026-06-09 15:00:00,0,0.0,0.0,132
CNC_Mill_1,2026-06-09 16:00:00,0,0.0,0.0,132
CNC_Lathe_1,2026-06-09 16:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 16:00:00,7,8.57,84.66,132
Pick_Place_1,2026-06-09 16:00:00,9,6.67,80.38,132
Assembly_Conveyor_1,2026-06-09 16:00:00,7,8.57,89.56,132
Injection_Molder_2,2026-06-09 16:00:00,0,0.0,0.0,132
Thermoformer_2,2026-06-09 16:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 16:00:00,0,0.0,0.0,132
Labeling_Machine_2,2026-06-09 16:00:00,10,6.0,84.64,132
Palletizer_2,2026-06-09 16:00:00,0,0.0,0.0,132
CNC_Mill_1,2026-06-09 17:00:00,16,3.75,87.59,132
CNC_Lathe_1,2026-06-09 17:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 17:00:00,0,0.0,0.0,132
Pick_Place_1,2026-06-09 17:00:00,0,0.0,0.0,132
Assembly_Conveyor_1,2026-06-09 17:00:00,10,6.0,86.98,132
Injection_Molder_2,2026-06-09 17:00:00,0,0.0,0.0,132
Thermoformer_2,2026-06-09 17:00:00,8,7.5,87.22,132
Packaging_Robot_2,2026-06-09 17:00:00,10,6.0,89.27,132
Labeling_Machine_2,2026-06-09 17:00:00,0,0.0,0.0,132
Palletizer_2,2026-06-09 17:00:00,8,7.5,78.8,132
CNC_Mill_1,2026-06-09 18:00:00,0,0.0,0.0,132
CNC_Lathe_1,2026-06-09 18:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 18:00:00,0,0.0,0.0,132
Pick_Place_1,2026-06-09 18:00:00,7,8.57,80.53,132
Assembly_Conveyor_1,2026-06-09 18:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 18:00:00,38,1.58,90.96,132
Thermoformer_2,2026-06-09 18:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 18:00:00,7,8.57,85.74,132
Labeling_Machine_2,2026-06-09 18:00:00,0,0.0,0.0,132
Palletizer_2,2026-06-09 18:00:00,0,0.0,0.0,132
CNC_Mill_1,2026-06-09 19:00:00,10,6.0,87.36,132
CNC_Lathe_1,2026-06-09 19:00:00,0,0.0,0.0,132
Robotic_Welder_1,2026-06-09 19:00:00,6,10.0,83.58,132
Pick_Place_1,2026-06-09 19:00:00,0,0.0,0.0,132
Assembly_Conveyor_1,2026-06-09 19:00:00,0,0.0,0.0,132
Injection_Molder_2,2026-06-09 19:00:00,25,2.4,87.3,132
Thermoformer_2,2026-06-09 19:00:00,0,0.0,0.0,132
Packaging_Robot_2,2026-06-09 19:00:00,0,0.0,0.0,132
Labeling_Machine_2,2026-06-09 19:00:00,0,0.0,0.0,132
Palletizer_2,2026-06-09 19:00:00,0,0.0,0.0,132
CNC_Mill_1,2026-06-09 20:00:00,0,0.0,0.0,132
